,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
3982,15094,Male,Loyal Customer,68,Personal Travel,Eco,239,4,1,4,4,3,4,3,3,4,4,4,2,3,3,0,0.0,satisfied
3983,107297,Female,Loyal Customer,20,Personal Travel,Eco,307,3,2,3,4,1,3,1,1,3,1,4,4,3,1,16,14.0,neutral or dissatisfied
3984,25654,Male,Loyal Customer,38,Personal Travel,Eco Plus,526,3,2,5,3,1,5,1,1,4,4,3,2,3,1,0,0.0,neutral or dissatisfied
3985,87194,Female,Loyal Customer,22,Business travel,Business,3055,3,5,5,5,3,3,3,3,2,3,3,4,4,3,40,18.0,neutral or dissatisfied
3986,85187,Female,disloyal Customer,25,Business travel,Eco,696,4,4,4,4,3,4,3,3,2,2,4,1,4,3,0,0.0,neutral or dissatisfied
3987,21306,Female,Loyal Customer,23,Personal Travel,Eco,526,4,5,4,3,4,4,4,4,4,2,5,5,5,4,0,0.0,neutral or dissatisfied
3988,32502,Female,Loyal Customer,64,Business travel,Eco,163,5,3,3,3,5,4,5,5,5,5,5,2,5,5,0,0.0,satisfied
3989,125253,Female,Loyal Customer,13,Personal Travel,Eco,427,4,1,4,1,1,4,1,1,4,4,1,4,1,1,0,0.0,neutral or dissatisfied
3990,78129,Male,Loyal Customer,39,Personal Travel,Eco,196,4,2,4,4,2,4,2,2,3,4,3,4,4,2,0,0.0,neutral or dissatisfied
3991,102160,Male,Loyal Customer,19,Business travel,Business,3076,5,5,5,5,4,4,4,4,3,4,4,5,5,4,0,0.0,satisfied
3992,116912,Male,disloyal Customer,24,Business travel,Eco,370,4,0,4,3,2,4,2,2,4,5,4,3,4,2,74,68.0,satisfied
3993,121468,Male,Loyal Customer,47,Personal Travel,Eco,331,3,4,3,3,5,3,5,5,3,4,4,5,5,5,0,3.0,neutral or dissatisfied
3994,52121,Female,Loyal Customer,14,Business travel,Eco Plus,639,2,1,5,1,2,2,3,2,3,2,4,4,4,2,0,0.0,neutral or dissatisfied
3995,26445,Male,Loyal Customer,40,Business travel,Business,919,3,3,3,3,1,4,3,4,4,4,4,1,4,1,5,0.0,satisfied
3996,125814,Male,disloyal Customer,39,Business travel,Business,992,4,4,4,1,3,4,3,3,5,4,5,4,5,3,0,0.0,neutral or dissatisfied
3997,126560,Female,Loyal Customer,44,Business travel,Business,1558,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
3998,105530,Female,disloyal Customer,10,Business travel,Eco,611,5,0,5,3,1,0,1,1,3,4,5,4,4,1,0,0.0,satisfied
3999,127728,Male,Loyal Customer,57,Business travel,Business,255,4,4,4,4,2,5,5,5,5,5,5,3,5,5,66,54.0,satisfied
4000,67124,Female,Loyal Customer,25,Business travel,Business,2603,1,5,5,5,1,1,1,1,4,4,1,3,1,1,32,36.0,neutral or dissatisfied
4001,100012,Female,Loyal Customer,71,Business travel,Business,3887,1,2,2,2,3,3,2,1,1,2,1,2,1,3,5,0.0,neutral or dissatisfied
4002,100562,Male,disloyal Customer,85,Business travel,Business,486,3,4,4,4,3,3,3,4,5,4,4,3,4,3,8,1.0,neutral or dissatisfied
4003,110778,Female,Loyal Customer,59,Business travel,Business,990,2,4,4,4,3,3,4,2,2,2,2,3,2,2,0,0.0,neutral or dissatisfied
4004,92656,Female,Loyal Customer,9,Personal Travel,Eco,453,4,4,4,3,3,4,3,3,1,1,4,3,5,3,0,0.0,neutral or dissatisfied
4005,80415,Male,Loyal Customer,38,Business travel,Business,2248,3,4,3,3,2,4,5,4,4,4,4,4,4,3,8,25.0,satisfied
4006,47924,Female,Loyal Customer,7,Personal Travel,Eco,834,3,5,3,4,2,3,4,2,4,5,4,3,5,2,0,0.0,neutral or dissatisfied
4007,10844,Male,Loyal Customer,39,Business travel,Business,3927,1,5,5,5,3,4,3,1,1,1,1,3,1,1,0,0.0,neutral or dissatisfied
4008,38648,Male,disloyal Customer,27,Business travel,Eco,1460,2,2,2,4,4,2,4,4,5,3,5,2,3,4,0,0.0,neutral or dissatisfied
4009,45289,Male,Loyal Customer,42,Business travel,Business,150,5,5,5,5,4,4,1,4,4,4,4,3,4,3,0,0.0,satisfied
4010,42532,Male,Loyal Customer,60,Business travel,Eco,368,5,1,3,1,4,5,4,4,5,1,5,3,1,4,0,0.0,satisfied
4011,39697,Male,Loyal Customer,54,Business travel,Business,3780,4,4,4,4,4,5,4,4,4,4,4,4,4,4,73,60.0,satisfied
4012,113474,Male,Loyal Customer,54,Business travel,Business,407,5,1,5,5,3,5,4,4,4,4,4,3,4,5,6,5.0,satisfied
4013,79543,Female,Loyal Customer,43,Business travel,Business,762,4,4,4,4,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
4014,4656,Female,disloyal Customer,24,Business travel,Business,364,4,0,4,3,2,4,2,2,5,2,4,5,5,2,0,0.0,satisfied
4015,107536,Female,Loyal Customer,56,Business travel,Business,1521,2,2,4,2,4,5,4,4,4,4,4,3,4,4,29,22.0,satisfied
4016,27075,Female,Loyal Customer,18,Personal Travel,Eco Plus,1399,2,3,2,4,1,2,1,1,4,3,1,5,4,1,0,0.0,neutral or dissatisfied
4017,80080,Male,Loyal Customer,43,Business travel,Business,2129,4,4,2,4,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
4018,127190,Female,disloyal Customer,30,Business travel,Business,647,2,2,2,4,4,2,5,4,3,5,5,4,5,4,4,0.0,neutral or dissatisfied
4019,57573,Female,Loyal Customer,16,Business travel,Eco,1597,1,2,2,2,1,1,2,1,4,2,2,3,4,1,12,21.0,neutral or dissatisfied
4020,47362,Male,Loyal Customer,59,Business travel,Eco,599,3,2,2,2,3,3,3,3,1,4,3,4,3,3,0,0.0,neutral or dissatisfied
4021,40489,Female,Loyal Customer,35,Personal Travel,Eco,222,2,4,2,2,2,2,3,2,1,1,3,1,3,2,0,0.0,neutral or dissatisfied
4022,35057,Female,Loyal Customer,60,Business travel,Business,1076,2,2,5,2,2,5,5,5,5,5,5,5,5,4,88,51.0,satisfied
4023,40406,Female,Loyal Customer,45,Business travel,Eco,222,5,4,4,4,5,3,4,5,5,5,5,1,5,2,0,,satisfied
4024,70257,Female,Loyal Customer,22,Personal Travel,Eco,1592,1,5,1,5,4,1,4,4,3,5,3,5,5,4,2,0.0,neutral or dissatisfied
4025,119481,Female,Loyal Customer,44,Business travel,Business,3098,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
4026,126965,Female,Loyal Customer,54,Business travel,Business,2102,4,3,4,4,5,5,4,2,2,2,2,4,2,3,0,0.0,satisfied
4027,51879,Female,Loyal Customer,41,Business travel,Business,3068,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
4028,114756,Male,disloyal Customer,39,Business travel,Business,342,2,2,2,5,1,2,1,1,3,3,4,4,4,1,0,0.0,neutral or dissatisfied
4029,73331,Male,Loyal Customer,26,Business travel,Business,1687,2,2,2,2,4,4,4,4,4,4,5,4,5,4,0,0.0,satisfied
4030,115327,Male,disloyal Customer,27,Business travel,Business,296,4,4,4,1,4,4,4,4,5,4,4,5,4,4,17,30.0,satisfied
4031,46681,Male,Loyal Customer,9,Personal Travel,Eco,125,3,2,3,2,4,3,4,4,2,2,3,2,2,4,10,17.0,neutral or dissatisfied
4032,57419,Male,Loyal Customer,68,Personal Travel,Eco,455,2,4,2,3,5,2,5,5,4,5,4,3,4,5,0,0.0,neutral or dissatisfied
4033,81348,Female,disloyal Customer,30,Business travel,Eco,1299,1,1,1,4,4,1,4,4,2,3,1,1,2,4,0,0.0,neutral or dissatisfied
4034,99231,Female,Loyal Customer,51,Business travel,Business,1541,2,5,5,5,5,3,3,2,2,3,2,1,2,3,0,0.0,neutral or dissatisfied
4035,60554,Female,Loyal Customer,60,Business travel,Eco Plus,641,3,5,5,5,3,3,3,3,2,4,3,3,4,3,132,121.0,neutral or dissatisfied
4036,99770,Male,Loyal Customer,62,Business travel,Eco Plus,255,2,5,5,5,2,2,2,2,2,2,3,1,2,2,8,6.0,neutral or dissatisfied
4037,87783,Male,Loyal Customer,41,Business travel,Business,214,1,1,5,1,4,4,4,4,4,4,5,5,4,4,0,0.0,satisfied
4038,28359,Male,Loyal Customer,64,Business travel,Eco Plus,867,4,3,3,3,4,4,4,4,4,1,3,2,4,4,0,0.0,neutral or dissatisfied
4039,2749,Female,Loyal Customer,42,Business travel,Eco,695,4,2,2,2,2,4,3,4,4,4,4,2,4,1,0,18.0,neutral or dissatisfied
4040,75866,Male,Loyal Customer,68,Personal Travel,Eco Plus,1437,5,5,5,2,4,5,4,4,5,4,4,5,4,4,0,0.0,satisfied
4041,111759,Female,disloyal Customer,21,Business travel,Eco,938,2,2,2,3,4,2,1,4,3,2,3,2,4,4,25,18.0,neutral or dissatisfied
4042,33469,Female,Loyal Customer,13,Personal Travel,Eco Plus,2556,2,2,2,4,1,2,1,1,2,2,3,4,3,1,0,0.0,neutral or dissatisfied
4043,68943,Male,Loyal Customer,34,Personal Travel,Eco,646,4,2,4,1,5,4,5,5,1,1,1,1,2,5,0,0.0,neutral or dissatisfied
4044,19043,Male,Loyal Customer,32,Business travel,Business,3990,5,5,5,5,4,4,4,4,2,4,1,5,4,4,30,28.0,satisfied
4045,71193,Male,Loyal Customer,46,Business travel,Business,2586,2,2,2,2,3,4,5,4,4,4,4,5,4,4,38,33.0,satisfied
4046,39321,Male,Loyal Customer,31,Personal Travel,Eco,212,2,1,2,1,5,2,1,5,3,5,2,1,2,5,0,0.0,neutral or dissatisfied
4047,23096,Male,Loyal Customer,24,Business travel,Business,240,0,0,0,1,1,1,1,1,3,5,5,3,4,1,23,25.0,satisfied
4048,72072,Male,disloyal Customer,27,Business travel,Business,2486,1,1,1,1,1,1,5,1,3,3,5,5,4,1,19,0.0,neutral or dissatisfied
4049,8078,Male,disloyal Customer,23,Business travel,Business,530,4,0,4,3,5,4,5,5,3,2,5,5,5,5,0,0.0,satisfied
4050,10774,Male,Loyal Customer,45,Business travel,Business,1677,0,5,0,2,5,5,4,1,1,1,1,4,1,4,0,0.0,satisfied
4051,117658,Female,Loyal Customer,54,Business travel,Business,1449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
4052,79303,Female,Loyal Customer,24,Business travel,Business,2248,2,2,2,2,2,2,2,2,5,2,3,5,4,2,0,0.0,satisfied
4053,8771,Male,Loyal Customer,55,Personal Travel,Business,522,4,5,4,3,2,4,4,2,2,4,2,3,2,3,0,0.0,neutral or dissatisfied
4054,110115,Female,Loyal Customer,50,Business travel,Business,3816,5,5,5,5,5,4,4,4,4,4,4,3,4,4,3,4.0,satisfied
4055,107006,Male,Loyal Customer,47,Business travel,Business,937,3,3,3,3,4,4,5,4,4,4,4,3,4,5,1,0.0,satisfied
4056,103565,Female,Loyal Customer,48,Business travel,Business,2914,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
4057,1290,Male,Loyal Customer,45,Personal Travel,Eco,102,3,4,0,4,4,0,4,4,5,4,1,2,2,4,0,0.0,neutral or dissatisfied
4058,118062,Male,Loyal Customer,51,Personal Travel,Eco,1044,4,4,3,3,2,3,2,2,5,3,2,2,4,2,0,0.0,neutral or dissatisfied
4059,127213,Male,Loyal Customer,31,Personal Travel,Eco Plus,370,1,4,1,2,4,1,4,4,4,2,4,5,5,4,3,6.0,neutral or dissatisfied
4060,106335,Male,Loyal Customer,48,Personal Travel,Eco,825,2,5,2,4,1,2,1,1,4,4,5,5,4,1,0,6.0,neutral or dissatisfied
4061,64840,Female,disloyal Customer,27,Business travel,Business,247,4,4,4,3,2,4,2,2,3,2,4,4,5,2,0,0.0,satisfied
4062,46468,Female,disloyal Customer,19,Business travel,Eco,125,1,2,1,3,2,1,5,2,4,5,3,1,4,2,29,26.0,neutral or dissatisfied
4063,54117,Male,Loyal Customer,50,Business travel,Business,1400,1,1,1,1,4,3,2,4,4,4,4,2,4,4,8,0.0,satisfied
4064,56110,Male,Loyal Customer,67,Personal Travel,Eco,2402,1,4,1,1,1,5,5,1,1,5,2,5,3,5,0,1.0,neutral or dissatisfied
4065,22302,Male,Loyal Customer,39,Business travel,Business,238,0,0,0,3,1,2,4,3,3,4,4,2,3,3,0,9.0,satisfied
4066,36824,Female,Loyal Customer,39,Business travel,Business,369,2,2,2,2,3,1,2,2,2,2,2,2,2,3,0,0.0,satisfied
4067,105745,Male,Loyal Customer,16,Business travel,Business,3335,2,1,1,1,2,2,2,2,4,1,3,3,4,2,0,4.0,neutral or dissatisfied
4068,13896,Male,Loyal Customer,41,Business travel,Business,153,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0.0,satisfied
4069,102615,Female,Loyal Customer,43,Business travel,Business,1294,2,2,5,2,5,5,5,3,3,3,3,3,3,4,0,0.0,satisfied
4070,83547,Female,Loyal Customer,42,Business travel,Business,3270,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
4071,104845,Female,Loyal Customer,16,Personal Travel,Eco,472,3,5,3,1,3,2,1,3,5,5,4,1,5,1,145,136.0,neutral or dissatisfied
4072,50545,Female,Loyal Customer,26,Personal Travel,Eco,209,3,3,3,2,4,3,4,4,1,4,4,1,5,4,6,15.0,neutral or dissatisfied
4073,3698,Male,disloyal Customer,39,Business travel,Eco,431,1,3,1,4,4,1,4,4,1,4,3,1,3,4,0,0.0,neutral or dissatisfied
4074,74296,Male,Loyal Customer,69,Personal Travel,Eco,2288,4,2,4,3,5,4,5,5,4,2,2,4,2,5,0,0.0,neutral or dissatisfied
4075,36473,Female,disloyal Customer,45,Business travel,Business,1249,1,1,1,5,2,1,2,2,5,5,5,3,4,2,0,17.0,neutral or dissatisfied
4076,77257,Female,Loyal Customer,60,Personal Travel,Eco,1590,4,4,4,1,5,5,4,2,2,4,2,5,2,5,5,5.0,satisfied
4077,69146,Male,Loyal Customer,62,Personal Travel,Eco,2248,3,5,3,3,3,2,5,3,4,4,5,5,4,5,0,38.0,neutral or dissatisfied
4078,59516,Female,Loyal Customer,51,Business travel,Business,387,2,2,3,2,2,4,4,4,4,4,4,3,4,4,7,0.0,satisfied
4079,4922,Male,Loyal Customer,63,Personal Travel,Eco,1020,3,4,3,3,1,3,1,1,1,4,4,1,4,1,22,36.0,neutral or dissatisfied
4080,97843,Female,Loyal Customer,35,Personal Travel,Eco,395,4,4,4,2,4,4,4,4,5,2,4,3,4,4,0,18.0,neutral or dissatisfied
4081,30439,Female,Loyal Customer,53,Business travel,Eco Plus,851,1,3,3,3,5,3,4,2,2,1,2,3,2,4,17,9.0,neutral or dissatisfied
4082,112751,Female,disloyal Customer,22,Business travel,Eco,590,4,0,5,3,1,5,1,1,4,2,4,4,4,1,0,0.0,satisfied
4083,129712,Male,disloyal Customer,26,Business travel,Business,308,3,4,3,1,4,3,4,4,3,3,5,4,5,4,0,0.0,neutral or dissatisfied
4084,8719,Female,disloyal Customer,22,Personal Travel,Eco,280,2,5,5,2,2,5,1,2,4,5,2,4,2,2,0,0.0,neutral or dissatisfied
4085,48179,Female,Loyal Customer,48,Business travel,Business,236,2,2,2,2,1,1,5,4,4,4,4,1,4,1,0,0.0,satisfied
4086,65115,Male,Loyal Customer,45,Personal Travel,Eco,224,1,5,1,3,3,1,3,3,3,3,5,4,4,3,9,11.0,neutral or dissatisfied
4087,33527,Female,Loyal Customer,32,Business travel,Business,1850,1,1,1,1,5,4,5,5,2,2,5,5,1,5,0,0.0,satisfied
4088,6615,Female,Loyal Customer,47,Business travel,Business,1763,4,4,2,4,5,5,4,2,2,2,2,5,2,5,0,0.0,satisfied
4089,97839,Male,Loyal Customer,36,Personal Travel,Eco,480,3,0,3,4,3,5,5,3,5,4,5,5,3,5,166,148.0,neutral or dissatisfied
4090,72789,Male,Loyal Customer,40,Business travel,Eco,645,4,4,4,4,4,4,4,4,2,4,3,3,4,4,0,0.0,neutral or dissatisfied
4091,45339,Male,disloyal Customer,25,Business travel,Business,222,2,0,2,5,4,2,4,4,1,3,3,5,3,4,0,0.0,neutral or dissatisfied
4092,99703,Male,Loyal Customer,52,Business travel,Business,2026,3,3,3,3,5,5,5,4,4,4,4,3,4,4,42,42.0,satisfied
4093,81494,Female,Loyal Customer,15,Personal Travel,Eco,528,2,2,2,3,3,2,3,3,4,4,4,4,4,3,1,0.0,neutral or dissatisfied
4094,42674,Male,Loyal Customer,23,Business travel,Business,2270,3,4,4,4,3,3,3,3,1,4,3,3,2,3,0,0.0,neutral or dissatisfied
4095,110694,Female,Loyal Customer,65,Personal Travel,Eco,829,2,4,2,2,2,5,4,3,3,2,5,5,3,3,0,0.0,neutral or dissatisfied
4096,8992,Male,Loyal Customer,72,Business travel,Business,228,0,0,0,3,2,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
4097,45124,Male,Loyal Customer,46,Personal Travel,Eco,157,2,4,2,1,3,2,3,3,3,3,5,5,4,3,0,0.0,neutral or dissatisfied
4098,693,Female,Loyal Customer,40,Business travel,Business,3625,1,1,2,1,3,4,4,5,5,5,5,3,5,3,0,1.0,satisfied
4099,114255,Female,Loyal Customer,54,Business travel,Eco,567,4,4,4,4,2,1,1,4,4,4,4,5,4,4,0,0.0,satisfied
4100,116291,Male,Loyal Customer,11,Personal Travel,Eco,337,2,2,3,3,5,3,5,5,4,2,3,2,3,5,0,0.0,neutral or dissatisfied
4101,40174,Male,Loyal Customer,43,Business travel,Business,2934,4,4,4,4,5,2,5,4,4,4,4,4,4,5,0,13.0,satisfied
4102,97846,Female,Loyal Customer,40,Personal Travel,Eco,395,2,4,2,3,4,2,4,4,1,4,2,5,2,4,3,13.0,neutral or dissatisfied
4103,38198,Female,Loyal Customer,28,Business travel,Eco Plus,1091,5,2,2,2,5,5,5,5,3,4,5,4,3,5,0,0.0,satisfied
4104,23273,Male,disloyal Customer,22,Business travel,Eco,359,2,3,2,3,4,2,4,4,3,1,3,1,4,4,0,0.0,neutral or dissatisfied
4105,119395,Female,disloyal Customer,33,Business travel,Eco,399,2,1,2,3,2,2,4,2,1,1,3,3,4,2,3,0.0,neutral or dissatisfied
4106,94866,Female,disloyal Customer,44,Business travel,Eco,239,3,4,3,4,3,3,3,3,2,2,3,1,4,3,105,98.0,neutral or dissatisfied
4107,78708,Male,Loyal Customer,45,Business travel,Business,2126,0,5,0,2,3,5,5,5,5,5,5,5,5,3,111,105.0,satisfied
4108,4322,Male,Loyal Customer,60,Business travel,Business,189,2,5,5,5,2,1,2,2,2,2,2,2,2,4,34,11.0,neutral or dissatisfied
4109,76311,Male,disloyal Customer,23,Business travel,Business,1187,4,0,4,1,4,4,4,4,5,5,5,4,5,4,2,3.0,satisfied
4110,76933,Female,Loyal Customer,42,Personal Travel,Eco,1727,2,3,2,2,5,3,4,2,2,2,2,2,2,3,0,0.0,neutral or dissatisfied
4111,112123,Female,disloyal Customer,31,Business travel,Eco,977,2,2,2,4,2,2,2,2,1,5,4,2,4,2,55,41.0,neutral or dissatisfied
4112,99079,Male,Loyal Customer,47,Business travel,Business,2794,2,2,2,2,5,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
4113,113863,Male,Loyal Customer,50,Business travel,Eco,992,4,3,3,3,4,4,4,4,5,2,2,3,2,4,0,0.0,satisfied
4114,69029,Female,Loyal Customer,54,Business travel,Business,1389,3,3,5,3,2,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
4115,9993,Male,Loyal Customer,12,Personal Travel,Eco,508,3,5,3,3,2,3,2,2,5,2,4,4,4,2,23,20.0,neutral or dissatisfied
4116,91808,Female,Loyal Customer,54,Personal Travel,Eco,590,2,5,2,2,2,4,4,3,3,2,3,4,3,4,0,0.0,neutral or dissatisfied
4117,108664,Male,disloyal Customer,37,Business travel,Business,484,2,2,2,4,2,2,2,2,5,5,5,4,4,2,0,0.0,neutral or dissatisfied
4118,93812,Male,Loyal Customer,39,Business travel,Business,391,4,4,4,4,4,5,5,4,4,4,4,4,4,3,14,4.0,satisfied
4119,51415,Male,Loyal Customer,34,Personal Travel,Eco Plus,209,3,2,0,3,3,0,3,3,1,1,2,3,2,3,5,7.0,neutral or dissatisfied
4120,39299,Male,Loyal Customer,8,Personal Travel,Eco,67,1,5,1,2,2,1,2,2,4,4,4,3,5,2,23,38.0,neutral or dissatisfied
4121,57467,Male,Loyal Customer,65,Personal Travel,Eco,334,2,4,2,3,4,2,4,4,4,2,4,3,4,4,23,9.0,neutral or dissatisfied
4122,50266,Female,Loyal Customer,36,Business travel,Business,2615,4,3,3,3,4,3,4,4,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
4123,83172,Female,Loyal Customer,35,Business travel,Eco Plus,1127,2,4,5,4,2,2,2,2,1,4,2,4,1,2,0,0.0,neutral or dissatisfied
4124,41986,Female,Loyal Customer,40,Business travel,Business,116,3,2,2,2,5,2,2,3,3,3,3,3,3,1,0,0.0,neutral or dissatisfied
4125,87037,Female,disloyal Customer,22,Business travel,Business,594,4,3,4,1,3,4,3,3,4,5,4,3,4,3,27,34.0,satisfied
4126,100787,Male,Loyal Customer,12,Personal Travel,Eco,1411,1,5,1,1,4,1,4,4,5,3,4,3,5,4,0,0.0,neutral or dissatisfied
4127,13645,Male,Loyal Customer,61,Business travel,Business,196,0,5,0,5,5,1,2,5,5,5,5,1,5,1,3,0.0,satisfied
4128,106014,Female,Loyal Customer,42,Business travel,Business,1999,5,5,5,5,2,5,4,5,5,5,5,5,5,5,7,1.0,satisfied
4129,121625,Female,Loyal Customer,55,Personal Travel,Eco,912,3,4,3,1,3,5,5,2,2,3,1,5,2,3,15,4.0,neutral or dissatisfied
4130,53675,Female,Loyal Customer,25,Business travel,Business,3966,3,3,3,3,2,2,2,2,4,5,4,1,5,2,12,3.0,satisfied
4131,46798,Female,Loyal Customer,26,Personal Travel,Business,845,4,4,4,2,4,4,4,4,5,5,4,5,5,4,0,0.0,satisfied
4132,70369,Female,disloyal Customer,57,Business travel,Eco,1145,2,2,2,3,3,2,3,3,3,2,3,2,4,3,0,0.0,neutral or dissatisfied
4133,53524,Female,Loyal Customer,23,Personal Travel,Eco,2288,1,5,1,2,1,2,2,3,4,1,2,2,4,2,196,178.0,neutral or dissatisfied
4134,109228,Female,Loyal Customer,57,Personal Travel,Eco,684,4,4,4,3,5,4,5,4,4,4,4,4,4,3,41,30.0,neutral or dissatisfied
4135,26059,Female,Loyal Customer,47,Personal Travel,Eco,432,3,5,3,3,5,5,5,1,1,3,1,4,1,4,0,0.0,neutral or dissatisfied
4136,31333,Male,Loyal Customer,24,Business travel,Eco,1062,0,5,0,3,2,0,2,2,2,2,3,2,1,2,87,101.0,satisfied
4137,82983,Male,Loyal Customer,53,Business travel,Business,1127,5,5,3,5,3,5,4,3,3,3,3,5,3,5,0,0.0,satisfied
4138,48445,Female,Loyal Customer,54,Business travel,Eco,850,3,2,2,2,4,1,1,4,4,3,4,4,4,4,65,55.0,satisfied
4139,101829,Female,Loyal Customer,21,Personal Travel,Eco,1521,3,5,3,3,5,3,5,5,4,4,4,3,5,5,3,0.0,neutral or dissatisfied
4140,86096,Female,Loyal Customer,59,Business travel,Business,3611,5,3,5,5,5,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
4141,102147,Male,Loyal Customer,55,Business travel,Business,2056,3,3,3,3,5,4,5,4,4,4,4,5,4,4,9,0.0,satisfied
4142,14045,Female,Loyal Customer,36,Business travel,Business,3270,2,4,4,4,5,4,3,2,2,2,2,3,2,1,44,43.0,neutral or dissatisfied
4143,8745,Male,Loyal Customer,51,Personal Travel,Eco Plus,181,2,5,2,2,5,2,2,5,1,1,4,4,5,5,0,11.0,neutral or dissatisfied
4144,24687,Male,Loyal Customer,40,Business travel,Business,2562,4,4,4,4,4,3,4,4,4,4,4,3,4,4,0,0.0,neutral or dissatisfied
4145,101364,Female,disloyal Customer,27,Business travel,Eco,1986,2,2,2,3,3,2,2,3,2,2,3,4,3,3,69,43.0,neutral or dissatisfied
4146,30894,Male,Loyal Customer,69,Personal Travel,Eco,973,1,5,1,3,4,1,4,4,4,5,5,3,5,4,40,58.0,neutral or dissatisfied
4147,7513,Female,Loyal Customer,47,Business travel,Business,2467,2,2,2,2,3,5,4,2,2,2,2,3,2,4,0,0.0,satisfied
4148,126366,Male,Loyal Customer,16,Personal Travel,Eco,631,2,5,2,4,3,2,2,3,4,2,5,5,4,3,0,3.0,neutral or dissatisfied
4149,58044,Female,disloyal Customer,36,Business travel,Business,642,1,1,1,4,1,1,1,1,3,3,5,3,4,1,0,0.0,neutral or dissatisfied
4150,69651,Female,Loyal Customer,30,Business travel,Business,569,2,1,2,2,4,4,4,4,5,5,5,3,5,4,0,0.0,satisfied
4151,92784,Male,Loyal Customer,62,Personal Travel,Eco,1671,3,4,3,4,1,3,3,1,3,1,4,1,3,1,12,2.0,neutral or dissatisfied
4152,119083,Female,Loyal Customer,57,Business travel,Business,1788,3,3,2,3,2,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
4153,17001,Male,Loyal Customer,24,Business travel,Business,2762,3,3,3,3,3,3,3,3,5,1,1,3,3,3,10,5.0,satisfied
4154,110304,Male,Loyal Customer,34,Business travel,Business,3248,2,2,2,2,2,5,5,4,4,4,4,3,4,5,18,0.0,satisfied
4155,27093,Male,Loyal Customer,24,Business travel,Business,1721,1,1,1,1,5,5,5,5,3,2,4,2,5,5,0,0.0,satisfied
4156,197,Male,Loyal Customer,56,Business travel,Business,2136,4,2,4,4,5,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
4157,112921,Female,disloyal Customer,16,Business travel,Eco,1313,3,3,3,5,2,3,2,2,4,1,5,1,2,2,0,0.0,neutral or dissatisfied
4158,31791,Male,Loyal Customer,41,Business travel,Eco,2677,4,2,2,2,4,4,4,3,2,3,5,4,4,4,0,0.0,satisfied
4159,65357,Male,Loyal Customer,47,Business travel,Business,3250,3,2,3,3,2,5,4,3,3,4,3,4,3,3,18,8.0,satisfied
4160,55683,Female,Loyal Customer,72,Business travel,Business,3408,3,3,3,3,4,5,4,5,5,5,5,5,5,5,6,0.0,satisfied
4161,38359,Female,Loyal Customer,30,Business travel,Business,1616,1,1,1,1,4,4,4,4,3,4,1,2,4,4,0,0.0,satisfied
4162,111347,Female,Loyal Customer,53,Business travel,Business,777,4,2,4,4,4,5,4,5,5,5,5,4,5,4,1,0.0,satisfied
4163,45783,Male,Loyal Customer,29,Business travel,Business,2805,3,3,3,3,4,4,4,4,4,2,4,5,1,4,0,0.0,satisfied
4164,9895,Male,disloyal Customer,38,Business travel,Business,515,2,2,2,5,4,2,4,4,4,5,5,4,4,4,0,0.0,neutral or dissatisfied
4165,13640,Female,Loyal Customer,24,Business travel,Business,2662,2,2,2,2,2,2,2,3,1,3,3,2,4,2,151,131.0,neutral or dissatisfied
4166,18512,Male,Loyal Customer,61,Business travel,Business,383,2,3,3,3,4,4,3,2,2,2,2,1,2,4,7,0.0,neutral or dissatisfied
4167,28462,Male,Loyal Customer,61,Personal Travel,Eco,2588,2,4,3,5,3,3,5,3,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
4168,30172,Female,Loyal Customer,49,Personal Travel,Eco,548,4,1,4,3,3,3,3,2,2,4,2,4,2,2,0,0.0,neutral or dissatisfied
4169,104641,Female,Loyal Customer,43,Business travel,Business,1754,4,4,4,4,2,5,4,3,3,4,3,5,3,5,0,28.0,satisfied
4170,115358,Male,Loyal Customer,23,Business travel,Business,3145,1,3,3,3,1,1,1,1,2,1,4,4,4,1,0,0.0,neutral or dissatisfied
